4,503
4,437
4,601
4,237
4,694
4,458
4,425
4,675
4,701
4,425
4,473
4,432
4,629
4,678
4,540
4,597
4,404
4,510
4,316
4,466
4,338
4,517
4,400
4,472
4,544
4,359
4,359
4,393
4,305
4,561
4,456
4,437
4,336
4,431
4,457
4,429
4,328
4,339
4,580
4,392
5,448
4,449
4,330
4,468
4,326
4,316
4,319
4,592
4,329
4,451
4,421
4,439
4,341
4,414
4,453
4,489
4,501
4,305
4,415
4,460
4,421
4,455
4,418
4,446
4,324
4,595
4,250
4,735
4,250
4,395
4,521
4,448
5,256
4,031
4,428
4,409
4,316
4,339
4,323
4,350
4,349
4,325
4,343
4,368
4,457
4,339
4,351
4,299
4,334
4,489
4,411
4,366
4,289
4,481
4,333
4,431
4,412
4,270
4,382
4,461
4,489
4,478
4,313
4,442
4,300
4,451
4,470
4,312
4,301
4,332
4,454
4,528
4,554
4,452
4,290
4,607
4,633
4,438
4,321
4,509
4,440
4,320
4,290
4,504
4,424
4,319
4,309
4,503
4,483
4,311
4,344
4,388
4,329
4,478
4,327
4,297
4,501
4,424
4,326
4,485
4,336
4,464
4,323
4,514
4,422
4,489
4,476
4,396
4,643
4,423
4,390
4,357
4,471
4,572
4,210
4,330
4,341
4,355
4,302
4,329
4,306
4,464
4,330
4,328
4,295
4,304
4,330
4,433
4,242
4,320
4,434
4,765
6,570
2,502
4,395
4,454
4,436
4,611
4,309
4,435
4,530
4,367
4,421
4,463
4,426
4,343
4,468
4,356
4,360
4,452
4,311
4,364
4,432
4,423
4,348
4,347
4,437
4,477
4,325
4,508
4,420
4,417
4,318
4,450
4,304
4,507
4,476
4,498
4,523
4,496
4,442
4,452
4,433
4,525
4,449
4,419
4,448
4,175
4,458
4,185
4,886
4,495
4,554
4,457
4,450
4,352
4,470
4,546
4,356
4,485
4,422
4,505
4,299
4,666
4,310
4,320
4,478
4,488
4,350
4,439
4,413
4,350
4,566
4,433
4,497
4,412
4,377
4,522
4,504
4,415
4,317
4,303
4,469
4,422
4,322
4,324
4,490
4,425
4,518
4,584
4,637
4,297
4,491
4,415
4,456
4,297
4,312
4,468
4,318
4,327
4,311
4,556
4,890
3,791
4,374
4,434
4,306
4,365
4,277
4,329
4,461
4,355
4,275
4,560
4,760
4,232
4,334
4,332
4,356
4,430
4,638
4,431
4,299
4,374
4,337
4,507
4,456
4,513
4,487
4,380
4,317
4,382
4,498
4,749
4,356
4,514
4,361
4,418
4,334
4,500
4,451
4,451
4,488
4,490
4,334
4,316
4,326
4,472
4,301
4,285
4,400
4,551
4,305
4,551
4,264
4,301
4,352
4,428
4,517
4,454
4,341
4,404
4,446
4,434
4,328
4,540
4,455
4,509
4,347
4,324
4,485
4,424
4,476
4,459
4,311
4,454
4,325
4,393
4,437
4,357
4,220
4,304
4,515
4,468
4,370
4,424
4,493
4,415
4,472
4,349
4,329
4,338
4,530
4,269
4,548
4,519
4,568
4,578
4,215
4,616
4,319
4,321
5,105
3,891
4,410
4,599
4,407
4,491
4,316
4,499
4,321
4,320
4,336
4,450
4,313
4,476
4,265
4,506
4,407
4,404
4,358
4,334
4,458
4,472
4,326
4,328
4,457
4,409
4,449
4,487
4,456
4,586
4,626
4,450
4,423
4,507
4,419
4,329
4,319
4,642
4,600
4,427
4,404
4,413
4,316
4,461
4,352
4,348
4,527
4,331
4,446
4,354
4,334
4,556
4,340
4,431
4,563
4,456
4,348
4,306
4,331
4,310
4,447
4,453
4,515
4,422
4,339
4,491
4,521
4,349
4,406
4,359
4,454
4,436
4,423
4,506
4,456
4,331
4,334
4,431
4,419
4,349
4,407
4,488
4,333
4,390
4,564
4,197
4,286
4,459
4,441
4,330
4,436
4,555
4,283
4,517
4,335
4,414
4,449
4,460
4,319
4,463
4,932
3,840
4,320
4,637
4,256
4,438
4,411
4,414
4,322
4,607
4,396
4,458
4,299
4,342
4,302
4,335
4,484
4,485
4,450
4,340
4,544
4,374
4,430
4,326
4,333
4,410
4,386
4,464
4,426
4,415
4,452
4,439
4,457
4,291
4,607
4,210
4,565
4,169
4,373
4,442
4,486
4,421
4,564
4,390
4,297
4,587
4,430
4,517
4,286
4,313
4,312
4,461
4,331
4,478
4,320
4,325
4,378
4,293
4,342
4,605
4,323
4,478
4,308
4,474
4,452
4,278
4,289
4,479
4,399
4,428
4,436
4,471
4,409
4,372
4,348
4,451
4,340
4,302
4,455
4,464
4,297
4,453
4,313
4,289
4,342
4,400
4,454
4,315
4,365
4,311
4,436
4,458
4,296
4,509
4,421
4,351
4,368
4,410
4,425
4,657
4,791
3,704
4,421
4,454
4,344
4,394
4,332
4,319
4,487
4,236
4,456
4,231
4,422
4,327
4,566
4,264
4,468
4,346
4,320
4,304
4,510
4,472
4,321
4,500
4,702
4,394
4,339
4,336
4,304
4,481
4,465
4,290
4,512
4,474
4,359
4,442
4,324
4,484
4,553
4,367
4,514
4,426
4,287
4,320
4,453
4,185
4,351
4,434
4,360
4,269
4,312
4,383
4,336
4,595
4,309
4,502
4,381
4,275
4,430
4,209
4,325
4,459
4,319
4,475
4,340
4,346
4,446
4,593
4,355
4,608
4,252
4,467
4,332
4,429
4,313
4,325
4,326
4,357
4,435
4,453
4,428
4,440
4,461
4,332
4,403
4,445
4,322
4,344
4,444
4,419
4,318
4,554
4,482
4,395
4,452
4,554
4,316
4,421
4,475
4,520
5,164
3,885
4,266
4,446
4,314
4,454
4,348
4,558
4,416
4,292
4,441
4,456
4,298
4,476
4,410
